"","stressor.year","stressor.months","stressor.state","stressor.stressor","stressor.stress_pct"
"4827",2019,"April-June","Connecticut","Disesases",NA
"4828",2019,"April-June","Connecticut","Pesticides",NA
"4829",2019,"April-June","Connecticut","Other",NA
"4830",2019,"April-June","Connecticut","Unknown",NA
"4831",2019,"April-June","Florida","Varroa mites",NA
"4832",2019,"April-June","Florida","Other pests/parasites",NA
"4833",2019,"April-June","Florida","Disesases",NA
"4834",2019,"April-June","Florida","Pesticides",NA
"4835",2019,"April-June","Florida","Other",NA
"4836",2019,"April-June","Florida","Unknown",NA
"4837",2019,"April-June","Georgia","Varroa mites",NA
"4838",2019,"April-June","Georgia","Other pests/parasites",NA
"4839",2019,"April-June","Georgia","Disesases",NA
"4840",2019,"April-June","Georgia","Pesticides",NA
"4841",2019,"April-June","Georgia","Other",NA
"4842",2019,"April-June","Georgia","Unknown",NA
"4843",2019,"April-June","Hawaii","Varroa mites",NA
"4844",2019,"April-June","Hawaii","Other pests/parasites",NA
"4845",2019,"April-June","Hawaii","Disesases",NA
"4846",2019,"April-June","Hawaii","Pesticides",NA
"4847",2019,"April-June","Hawaii","Other",NA
"4848",2019,"April-June","Hawaii","Unknown",NA
"4849",2019,"April-June","Idaho","Varroa mites",NA
"4850",2019,"April-June","Idaho","Other pests/parasites",NA
"4851",2019,"April-June","Idaho","Disesases",NA
"4852",2019,"April-June","Idaho","Pesticides",NA
"4853",2019,"April-June","Idaho","Other",NA
"4854",2019,"April-June","Idaho","Unknown",NA
"4855",2019,"April-June","Illinois","Varroa mites",NA
"4856",2019,"April-June","Illinois","Other pests/parasites",NA
"4857",2019,"April-June","Illinois","Disesases",NA
"4858",2019,"April-June","Illinois","Pesticides",NA
"4859",2019,"April-June","Illinois","Other",NA
"4860",2019,"April-June","Illinois","Unknown",NA
"4861",2019,"April-June","Indiana","Varroa mites",NA
"4862",2019,"April-June","Indiana","Other pests/parasites",NA
"4863",2019,"April-June","Indiana","Disesases",NA
"4864",2019,"April-June","Indiana","Pesticides",NA
"4865",2019,"April-June","Indiana","Other",NA
"4866",2019,"April-June","Indiana","Unknown",NA
"4867",2019,"April-June","Iowa","Varroa mites",NA
"4868",2019,"April-June","Iowa","Other pests/parasites",NA
"4869",2019,"April-June","Iowa","Disesases",NA
"4870",2019,"April-June","Iowa","Pesticides",NA
"4871",2019,"April-June","Iowa","Other",NA
"4872",2019,"April-June","Iowa","Unknown",NA
"4873",2019,"April-June","Kansas","Varroa mites",NA
"4874",2019,"April-June","Kansas","Other pests/parasites",NA
"4875",2019,"April-June","Kansas","Disesases",NA
"4876",2019,"April-June","Kansas","Pesticides",NA
"4877",2019,"April-June","Kansas","Other",NA
"4878",2019,"April-June","Kansas","Unknown",NA
"4879",2019,"April-June","Kentucky","Varroa mites",NA
"4880",2019,"April-June","Kentucky","Other pests/parasites",NA
"4881",2019,"April-June","Kentucky","Disesases",NA
"4882",2019,"April-June","Kentucky","Pesticides",NA
"4883",2019,"April-June","Kentucky","Other",NA
"4884",2019,"April-June","Kentucky","Unknown",NA
"4885",2019,"April-June","Louisiana","Varroa mites",NA
"4886",2019,"April-June","Louisiana","Other pests/parasites",NA
"4887",2019,"April-June","Louisiana","Disesases",NA
"4888",2019,"April-June","Louisiana","Pesticides",NA
"4889",2019,"April-June","Louisiana","Other",NA
"4890",2019,"April-June","Louisiana","Unknown",NA
"4891",2019,"April-June","Maine","Varroa mites",NA
"4892",2019,"April-June","Maine","Other pests/parasites",NA
"4893",2019,"April-June","Maine","Disesases",NA
"4894",2019,"April-June","Maine","Pesticides",NA
"4895",2019,"April-June","Maine","Other",NA
"4896",2019,"April-June","Maine","Unknown",NA
"4897",2019,"April-June","Maryland","Varroa mites",NA
"4898",2019,"April-June","Maryland","Other pests/parasites",NA
"4899",2019,"April-June","Maryland","Disesases",NA
"4900",2019,"April-June","Maryland","Pesticides",NA
"4901",2019,"April-June","Maryland","Other",NA
"4902",2019,"April-June","Maryland","Unknown",NA
"4903",2019,"April-June","Massachusetts","Varroa mites",NA
"4904",2019,"April-June","Massachusetts","Other pests/parasites",NA
"4905",2019,"April-June","Massachusetts","Disesases",NA
"4906",2019,"April-June","Massachusetts","Pesticides",NA
"4907",2019,"April-June","Massachusetts","Other",NA
"4908",2019,"April-June","Massachusetts","Unknown",NA
"4909",2019,"April-June","Michigan","Varroa mites",NA
"4910",2019,"April-June","Michigan","Other pests/parasites",NA
"4911",2019,"April-June","Michigan","Disesases",NA
"4912",2019,"April-June","Michigan","Pesticides",NA
"4913",2019,"April-June","Michigan","Other",NA
"4914",2019,"April-June","Michigan","Unknown",NA
"4915",2019,"April-June","Minnesota","Varroa mites",NA
"4916",2019,"April-June","Minnesota","Other pests/parasites",NA
"4917",2019,"April-June","Minnesota","Disesases",NA
"4918",2019,"April-June","Minnesota","Pesticides",NA
"4919",2019,"April-June","Minnesota","Other",NA
"4920",2019,"April-June","Minnesota","Unknown",NA
"4921",2019,"April-June","Mississippi","Varroa mites",NA
"4922",2019,"April-June","Mississippi","Other pests/parasites",NA
"4923",2019,"April-June","Mississippi","Disesases",NA
"4924",2019,"April-June","Mississippi","Pesticides",NA
"4925",2019,"April-June","Mississippi","Other",NA
"4926",2019,"April-June","Mississippi","Unknown",NA
"4927",2019,"April-June","Missouri","Varroa mites",NA
"4928",2019,"April-June","Missouri","Other pests/parasites",NA
"4929",2019,"April-June","Missouri","Disesases",NA
"4930",2019,"April-June","Missouri","Pesticides",NA
"4931",2019,"April-June","Missouri","Other",NA
"4932",2019,"April-June","Missouri","Unknown",NA
"4933",2019,"April-June","Montana","Varroa mites",NA
"4934",2019,"April-June","Montana","Other pests/parasites",NA
"4935",2019,"April-June","Montana","Disesases",NA
"4936",2019,"April-June","Montana","Pesticides",NA
"4937",2019,"April-June","Montana","Other",NA
"4938",2019,"April-June","Montana","Unknown",NA
"4939",2019,"April-June","Nebraska","Varroa mites",NA
"4940",2019,"April-June","Nebraska","Other pests/parasites",NA
"4941",2019,"April-June","Nebraska","Disesases",NA
"4942",2019,"April-June","Nebraska","Pesticides",NA
"4943",2019,"April-June","Nebraska","Other",NA
"4944",2019,"April-June","Nebraska","Unknown",NA
"4945",2019,"April-June","New Jersey","Varroa mites",NA
"4946",2019,"April-June","New Jersey","Other pests/parasites",NA
"4947",2019,"April-June","New Jersey","Disesases",NA
"4948",2019,"April-June","New Jersey","Pesticides",NA
"4949",2019,"April-June","New Jersey","Other",NA
"4950",2019,"April-June","New Jersey","Unknown",NA
"4951",2019,"April-June","New Mexico","Varroa mites",NA
"4952",2019,"April-June","New Mexico","Other pests/parasites",NA
"4953",2019,"April-June","New Mexico","Disesases",NA
"4954",2019,"April-June","New Mexico","Pesticides",NA
"4955",2019,"April-June","New Mexico","Other",NA
"4956",2019,"April-June","New Mexico","Unknown",NA
"4957",2019,"April-June","New York","Varroa mites",NA
"4958",2019,"April-June","New York","Other pests/parasites",NA
"4959",2019,"April-June","New York","Disesases",NA
"4960",2019,"April-June","New York","Pesticides",NA
"4961",2019,"April-June","New York","Other",NA
"4962",2019,"April-June","New York","Unknown",NA
"4963",2019,"April-June","North Carolina","Varroa mites",NA
"4964",2019,"April-June","North Carolina","Other pests/parasites",NA
"4965",2019,"April-June","North Carolina","Disesases",NA
"4966",2019,"April-June","North Carolina","Pesticides",NA
"4967",2019,"April-June","North Carolina","Other",NA
"4968",2019,"April-June","North Carolina","Unknown",NA
"4969",2019,"April-June","North Dakota","Varroa mites",NA
"4970",2019,"April-June","North Dakota","Other pests/parasites",NA
"4971",2019,"April-June","North Dakota","Disesases",NA
"4972",2019,"April-June","North Dakota","Pesticides",NA
"4973",2019,"April-June","North Dakota","Other",NA
"4974",2019,"April-June","North Dakota","Unknown",NA
"4975",2019,"April-June","Ohio","Varroa mites",NA
"4976",2019,"April-June","Ohio","Other pests/parasites",NA
"4977",2019,"April-June","Ohio","Disesases",NA
"4978",2019,"April-June","Ohio","Pesticides",NA
"4979",2019,"April-June","Ohio","Other",NA
"4980",2019,"April-June","Ohio","Unknown",NA
"4981",2019,"April-June","Oklahoma","Varroa mites",NA
"4982",2019,"April-June","Oklahoma","Other pests/parasites",NA
"4983",2019,"April-June","Oklahoma","Disesases",NA
"4984",2019,"April-June","Oklahoma","Pesticides",NA
"4985",2019,"April-June","Oklahoma","Other",NA
"4986",2019,"April-June","Oklahoma","Unknown",NA
"4987",2019,"April-June","Oregon","Varroa mites",NA
"4988",2019,"April-June","Oregon","Other pests/parasites",NA
"4989",2019,"April-June","Oregon","Disesases",NA
"4990",2019,"April-June","Oregon","Pesticides",NA
"4991",2019,"April-June","Oregon","Other",NA
"4992",2019,"April-June","Oregon","Unknown",NA
"4993",2019,"April-June","Pennsylvania","Varroa mites",NA
"4994",2019,"April-June","Pennsylvania","Other pests/parasites",NA
"4995",2019,"April-June","Pennsylvania","Disesases",NA
"4996",2019,"April-June","Pennsylvania","Pesticides",NA
"4997",2019,"April-June","Pennsylvania","Other",NA
"4998",2019,"April-June","Pennsylvania","Unknown",NA
"4999",2019,"April-June","South Carolina","Varroa mites",NA
"5000",2019,"April-June","South Carolina","Other pests/parasites",NA
"5001",2019,"April-June","South Carolina","Disesases",NA
"5002",2019,"April-June","South Carolina","Pesticides",NA
"5003",2019,"April-June","South Carolina","Other",NA
"5004",2019,"April-June","South Carolina","Unknown",NA
"5005",2019,"April-June","South Dakota","Varroa mites",NA
"5006",2019,"April-June","South Dakota","Other pests/parasites",NA
"5007",2019,"April-June","South Dakota","Disesases",NA
"5008",2019,"April-June","South Dakota","Pesticides",NA
"5009",2019,"April-June","South Dakota","Other",NA
"5010",2019,"April-June","South Dakota","Unknown",NA
"5011",2019,"April-June","Tennessee","Varroa mites",NA
"5012",2019,"April-June","Tennessee","Other pests/parasites",NA
"5013",2019,"April-June","Tennessee","Disesases",NA
"5014",2019,"April-June","Tennessee","Pesticides",NA
"5015",2019,"April-June","Tennessee","Other",NA
"5016",2019,"April-June","Tennessee","Unknown",NA
"5017",2019,"April-June","Texas","Varroa mites",NA
"5018",2019,"April-June","Texas","Other pests/parasites",NA
"5019",2019,"April-June","Texas","Disesases",NA
"5020",2019,"April-June","Texas","Pesticides",NA
"5021",2019,"April-June","Texas","Other",NA
"5022",2019,"April-June","Texas","Unknown",NA
"5023",2019,"April-June","Utah","Varroa mites",NA
"5024",2019,"April-June","Utah","Other pests/parasites",NA
"5025",2019,"April-June","Utah","Disesases",NA
"5026",2019,"April-June","Utah","Pesticides",NA
"5027",2019,"April-June","Utah","Other",NA
"5028",2019,"April-June","Utah","Unknown",NA
"5029",2019,"April-June","Vermont","Varroa mites",NA
"5030",2019,"April-June","Vermont","Other pests/parasites",NA
"5031",2019,"April-June","Vermont","Disesases",NA
"5032",2019,"April-June","Vermont","Pesticides",NA
"5033",2019,"April-June","Vermont","Other",NA
"5034",2019,"April-June","Vermont","Unknown",NA
"5035",2019,"April-June","Virginia","Varroa mites",NA
"5036",2019,"April-June","Virginia","Other pests/parasites",NA
"5037",2019,"April-June","Virginia","Disesases",NA
"5038",2019,"April-June","Virginia","Pesticides",NA
"5039",2019,"April-June","Virginia","Other",NA
"5040",2019,"April-June","Virginia","Unknown",NA
"5041",2019,"April-June","Washington","Varroa mites",NA
"5042",2019,"April-June","Washington","Other pests/parasites",NA
"5043",2019,"April-June","Washington","Disesases",NA
"5044",2019,"April-June","Washington","Pesticides",NA
"5045",2019,"April-June","Washington","Other",NA
"5046",2019,"April-June","Washington","Unknown",NA
"5047",2019,"April-June","West Virginia","Varroa mites",NA
"5048",2019,"April-June","West Virginia","Other pests/parasites",NA
"5049",2019,"April-June","West Virginia","Disesases",NA
"5050",2019,"April-June","West Virginia","Pesticides",NA
"5051",2019,"April-June","West Virginia","Other",NA
"5052",2019,"April-June","West Virginia","Unknown",NA
"5053",2019,"April-June","Wisconsin","Varroa mites",NA
"5054",2019,"April-June","Wisconsin","Other pests/parasites",NA
"5055",2019,"April-June","Wisconsin","Disesases",NA
"5056",2019,"April-June","Wisconsin","Pesticides",NA
"5057",2019,"April-June","Wisconsin","Other",NA
"5058",2019,"April-June","Wisconsin","Unknown",NA
"5059",2019,"April-June","Wyoming","Varroa mites",NA
"5060",2019,"April-June","Wyoming","Other pests/parasites",NA
"5061",2019,"April-June","Wyoming","Disesases",NA
"5062",2019,"April-June","Wyoming","Pesticides",NA
"5063",2019,"April-June","Wyoming","Other",NA
"5064",2019,"April-June","Wyoming","Unknown",NA
"5065",2019,"April-June","Other States","Varroa mites",NA
"5066",2019,"April-June","Other States","Other pests/parasites",NA
"5067",2019,"April-June","Other States","Disesases",NA
"5068",2019,"April-June","Other States","Pesticides",NA
"5069",2019,"April-June","Other States","Other",NA
"5070",2019,"April-June","Other States","Unknown",NA
"5071",2019,"April-June","United States","Varroa mites",NA
"5072",2019,"April-June","United States","Other pests/parasites",NA
"5073",2019,"April-June","United States","Disesases",NA
"5074",2019,"April-June","United States","Pesticides",NA
"5075",2019,"April-June","United States","Other",NA
"5076",2019,"April-June","United States","Unknown",NA
"5077",2019,"July-September","Alabama","Varroa mites",30.6
"5078",2019,"July-September","Alabama","Other pests/parasites",24.6
"5079",2019,"July-September","Alabama","Disesases",2.9
"5080",2019,"July-September","Alabama","Pesticides",0.2
"5081",2019,"July-September","Alabama","Other",9.7
"5082",2019,"July-September","Alabama","Unknown",6.4
"5083",2019,"July-September","Arizona","Varroa mites",29
"5084",2019,"July-September","Arizona","Other pests/parasites",9.9
"5085",2019,"July-September","Arizona","Disesases",2.7
"5086",2019,"July-September","Arizona","Pesticides",11.4
"5087",2019,"July-September","Arizona","Other",13.2
